,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
14407,,48,181.0,88.0,9.0,96.0,40.0
4976,,51,162.0,59.0,2.0,82.0,38.2
4544,,71,156.0,61.0,9.0,97.0,39.6
5565,,37,177.0,83.0,18.0,98.0,40.4
7939,,20,206.0,95.0,17.0,86.0,40.5
716,,73,183.0,90.0,21.0,94.0,40.5
14488,,55,160.0,58.0,21.0,104.0,40.9
12338,,30,175.0,66.0,15.0,100.0,40.3
2048,,52,175.0,82.0,9.0,91.0,39.6
5997,,27,170.0,70.0,14.0,93.0,40.0
6600,,44,186.0,92.0,7.0,96.0,39.8
7245,,74,163.0,59.0,9.0,89.0,40.0
13456,,56,191.0,96.0,6.0,96.0,39.3
4178,,58,180.0,86.0,12.0,92.0,40.3
4809,,46,176.0,75.0,16.0,91.0,40.5
10916,,31,174.0,83.0,10.0,90.0,40.0
14235,,37,185.0,84.0,26.0,105.0,40.5
7140,,40,178.0,75.0,2.0,81.0,38.1
7190,,38,174.0,77.0,7.0,83.0,39.5
1460,,63,168.0,69.0,12.0,89.0,40.0
5989,,70,172.0,77.0,16.0,87.0,40.0
9860,,21,188.0,94.0,14.0,93.0,40.3
10948,,48,166.0,66.0,6.0,92.0,38.7
2000,,64,176.0,77.0,27.0,112.0,40.8
12763,,45,180.0,81.0,19.0,90.0,40.5
12805,,29,160.0,60.0,26.0,100.0,40.7
8175,,48,181.0,72.0,6.0,89.0,39.4
404,,26,182.0,83.0,27.0,107.0,41.0
384,,47,162.0,63.0,10.0,81.0,39.9
14185,,40,193.0,95.0,22.0,105.0,40.6
14241,,23,195.0,98.0,2.0,87.0,37.9
10344,,32,148.0,49.0,15.0,93.0,40.1
1633,,77,173.0,77.0,7.0,82.0,39.4
14335,,30,196.0,92.0,14.0,95.0,40.4
13772,,63,193.0,93.0,28.0,111.0,41.0
4784,,29,178.0,76.0,17.0,99.0,40.1
14200,,50,174.0,68.0,17.0,93.0,40.2
6970,,50,201.0,103.0,7.0,95.0,39.4
3925,,77,184.0,88.0,26.0,111.0,40.5
13528,,37,167.0,61.0,4.0,86.0,38.8
4158,,61,189.0,98.0,25.0,110.0,40.4
7449,,75,178.0,79.0,2.0,76.0,38.2
13140,,24,155.0,58.0,16.0,101.0,40.2
13550,,62,155.0,54.0,19.0,94.0,40.3
8415,,35,179.0,86.0,25.0,109.0,40.9
2193,,24,193.0,99.0,20.0,89.0,40.2
11328,,31,198.0,106.0,11.0,88.0,40.1
12661,,33,182.0,85.0,29.0,107.0,40.8
10016,,54,165.0,67.0,13.0,89.0,40.4
1015,,28,187.0,88.0,22.0,109.0,40.4
5124,,69,180.0,86.0,7.0,89.0,39.4
13164,,35,163.0,56.0,24.0,108.0,40.8
7418,,34,186.0,89.0,6.0,98.0,39.4
7409,,38,175.0,78.0,19.0,108.0,40.5
8989,,48,166.0,73.0,7.0,100.0,39.3
2871,,20,176.0,73.0,18.0,97.0,40.9
9,,26,146.0,51.0,16.0,90.0,40.2
10136,,76,177.0,78.0,8.0,96.0,39.3
1838,,32,157.0,52.0,20.0,100.0,40.3
4804,,20,151.0,54.0,28.0,109.0,41.1
255,,36,163.0,58.0,4.0,84.0,39.0
7026,,28,164.0,61.0,14.0,107.0,39.9
5713,,28,181.0,91.0,28.0,101.0,41.0
12677,,71,191.0,97.0,22.0,107.0,40.1
3324,,31,178.0,77.0,21.0,97.0,40.3
7714,,28,171.0,68.0,18.0,99.0,40.3
1581,,60,162.0,72.0,6.0,89.0,39.1
11148,,46,168.0,64.0,22.0,97.0,40.8
924,,57,161.0,61.0,27.0,108.0,40.8
2779,,28,167.0,63.0,1.0,73.0,37.6
10700,,42,176.0,82.0,6.0,77.0,39.0
7891,,76,190.0,89.0,22.0,97.0,40.4
6132,,28,167.0,65.0,5.0,79.0,39.1
13216,,30,198.0,106.0,5.0,75.0,39.3
5320,,21,177.0,81.0,1.0,80.0,37.4
7312,,41,161.0,55.0,23.0,107.0,40.4
7102,,46,164.0,60.0,8.0,87.0,39.5
6042,,29,188.0,94.0,21.0,109.0,40.5
3775,,48,178.0,78.0,1.0,77.0,37.8
4835,,22,167.0,67.0,21.0,95.0,40.1
12328,,25,171.0,68.0,15.0,93.0,40.3
4964,,28,172.0,81.0,25.0,113.0,40.7
10971,,47,152.0,61.0,5.0,90.0,38.8
539,,27,170.0,66.0,21.0,113.0,40.5
7483,,54,181.0,81.0,18.0,105.0,40.6
2745,,28,167.0,64.0,16.0,108.0,40.7
3719,,29,178.0,81.0,28.0,106.0,40.9
14312,,34,166.0,67.0,19.0,103.0,40.5
6819,,22,165.0,63.0,21.0,98.0,40.7
13659,,37,155.0,54.0,20.0,94.0,40.6
9337,,46,157.0,59.0,8.0,90.0,39.3
13319,,64,163.0,63.0,6.0,89.0,39.0
4468,,35,166.0,63.0,13.0,101.0,39.8
667,,51,169.0,68.0,17.0,105.0,40.4
7575,,42,186.0,84.0,7.0,87.0,39.7
11211,,32,174.0,65.0,22.0,109.0,40.7
8549,,21,186.0,89.0,26.0,106.0,40.7
5063,,31,160.0,62.0,13.0,92.0,40.1
11023,,48,165.0,60.0,28.0,110.0,40.7
10975,,25,162.0,56.0,2.0,82.0,38.0
1353,,69,183.0,85.0,26.0,104.0,40.8
13323,,32,178.0,78.0,20.0,102.0,40.3
7114,,25,171.0,64.0,4.0,86.0,38.9
14666,,56,157.0,60.0,16.0,95.0,40.3
8662,,43,144.0,49.0,12.0,83.0,39.9
2703,,63,160.0,61.0,8.0,88.0,40.0
3330,,52,161.0,63.0,19.0,99.0,40.7
8053,,52,168.0,65.0,1.0,85.0,37.9
11829,,21,186.0,89.0,4.0,86.0,38.6
9588,,39,160.0,58.0,24.0,105.0,40.5
3584,,37,169.0,68.0,26.0,110.0,40.8
14177,,25,175.0,78.0,8.0,92.0,39.5
13454,,20,163.0,58.0,4.0,81.0,38.9
5645,,21,187.0,83.0,3.0,87.0,38.6
3376,,22,168.0,63.0,26.0,100.0,40.9
1256,,64,164.0,67.0,4.0,91.0,39.2
6190,,22,181.0,85.0,15.0,96.0,40.1
11704,,24,191.0,83.0,8.0,81.0,39.7
13843,,28,198.0,99.0,21.0,101.0,40.5
13970,,61,178.0,80.0,28.0,111.0,41.0
9442,,65,181.0,79.0,6.0,85.0,39.1
13987,,32,169.0,66.0,16.0,85.0,40.6
5348,,36,174.0,73.0,2.0,70.0,38.3
11003,,31,152.0,57.0,17.0,102.0,40.3
12490,,41,143.0,48.0,2.0,74.0,37.9
11476,,77,158.0,59.0,2.0,82.0,38.5
11125,,67,177.0,80.0,3.0,82.0,38.6
4175,,33,160.0,57.0,13.0,100.0,40.0
13460,,24,184.0,93.0,19.0,88.0,40.2
4910,,49,173.0,72.0,8.0,87.0,39.7
1852,,44,175.0,79.0,19.0,95.0,40.7
6316,,78,156.0,56.0,24.0,96.0,40.7
12972,,40,180.0,80.0,28.0,108.0,40.9
14786,,28,174.0,69.0,2.0,75.0,38.2
2105,,25,182.0,85.0,25.0,101.0,40.9
133,,49,184.0,86.0,26.0,103.0,40.8
13428,,47,176.0,77.0,13.0,87.0,40.2
5029,,28,184.0,88.0,20.0,107.0,40.5
928,,68,147.0,48.0,8.0,86.0,39.5
823,,50,151.0,51.0,2.0,79.0,38.4
7576,,74,165.0,68.0,29.0,106.0,41.0
11632,,71,164.0,63.0,4.0,82.0,38.9
1531,,78,201.0,112.0,17.0,104.0,40.3
1214,,67,168.0,64.0,6.0,93.0,39.3
504,,50,156.0,55.0,23.0,98.0,40.8
12477,,65,198.0,96.0,15.0,98.0,39.9
10188,,74,190.0,94.0,7.0,84.0,39.2
6530,,77,165.0,63.0,27.0,101.0,40.9
3072,,40,162.0,60.0,21.0,109.0,40.6
10150,,79,190.0,99.0,24.0,104.0,40.5
9576,,26,174.0,72.0,28.0,104.0,40.5
9086,,70,188.0,88.0,21.0,105.0,40.3
13116,,59,191.0,91.0,2.0,85.0,38.0
8647,,67,175.0,72.0,13.0,95.0,40.3
6619,,74,156.0,59.0,20.0,104.0,40.6
13971,,32,156.0,56.0,9.0,88.0,39.5
9273,,32,197.0,97.0,27.0,111.0,40.9
3709,,26,169.0,68.0,9.0,85.0,39.5
14386,,24,176.0,81.0,7.0,92.0,39.7
4849,,60,157.0,54.0,7.0,87.0,39.7
4748,,27,172.0,67.0,4.0,90.0,39.0
4268,,29,194.0,87.0,9.0,86.0,39.5
11714,,75,189.0,95.0,30.0,107.0,40.6
12326,,21,179.0,78.0,20.0,102.0,40.4
11794,,72,179.0,86.0,26.0,100.0,40.7
14820,,41,154.0,58.0,19.0,98.0,40.2
8905,,42,176.0,71.0,16.0,91.0,40.2
4186,,21,205.0,103.0,21.0,109.0,40.4
10406,,22,200.0,96.0,9.0,84.0,40.0
5301,,38,156.0,56.0,7.0,83.0,39.2
2923,,30,186.0,85.0,14.0,98.0,39.9
6588,,55,181.0,87.0,15.0,89.0,40.3
1810,,21,153.0,56.0,29.0,115.0,40.9
3486,,22,172.0,65.0,8.0,83.0,39.6
7419,,33,190.0,88.0,9.0,95.0,39.8
3141,,50,184.0,83.0,27.0,100.0,40.9
10019,,23,176.0,82.0,27.0,116.0,40.8
9347,,26,147.0,50.0,10.0,92.0,40.3
1324,,59,150.0,48.0,23.0,100.0,40.5
4312,,53,182.0,89.0,14.0,92.0,40.1
7494,,20,165.0,68.0,4.0,79.0,38.7
8702,,57,165.0,60.0,19.0,91.0,40.2
9872,,20,167.0,65.0,12.0,91.0,40.3
8691,,52,180.0,76.0,14.0,97.0,40.4
14261,,53,194.0,102.0,18.0,97.0,39.9
10048,,57,195.0,100.0,24.0,101.0,40.9
9580,,67,161.0,67.0,10.0,78.0,39.6
13807,,45,171.0,70.0,21.0,101.0,40.7
11911,,33,155.0,52.0,22.0,108.0,40.7
10578,,22,174.0,75.0,13.0,86.0,40.2
5541,,44,152.0,55.0,11.0,91.0,39.7
11428,,58,177.0,68.0,9.0,88.0,39.9
6172,,35,178.0,80.0,11.0,90.0,39.8
1540,,32,195.0,102.0,15.0,100.0,40.4
9409,,26,193.0,94.0,12.0,96.0,40.1
2681,,77,161.0,59.0,2.0,79.0,38.0
14824,,23,200.0,107.0,8.0,93.0,39.4
11185,,77,153.0,54.0,22.0,102.0,40.7
13704,,29,177.0,69.0,23.0,106.0,40.6
6313,,39,156.0,62.0,29.0,94.0,41.0
1191,,27,160.0,55.0,23.0,105.0,40.6
13964,,41,196.0,91.0,17.0,100.0,40.4
5293,,37,179.0,89.0,6.0,92.0,39.2
1542,,52,193.0,99.0,12.0,91.0,39.8
11493,,64,194.0,96.0,27.0,106.0,40.7
11516,,20,182.0,83.0,14.0,91.0,40.2
7056,,53,178.0,82.0,18.0,102.0,40.3
2539,,20,176.0,74.0,15.0,100.0,40.3
953,,50,159.0,59.0,30.0,106.0,41.1
7241,,39,165.0,66.0,13.0,93.0,40.3
6731,,49,166.0,68.0,5.0,90.0,38.9
4846,,60,171.0,70.0,5.0,85.0,39.1
6801,,61,194.0,93.0,28.0,109.0,40.7
8010,,57,160.0,61.0,25.0,104.0,40.7
4330,,59,177.0,78.0,19.0,97.0,40.1
8924,,52,173.0,74.0,6.0,88.0,39.3
5334,,52,188.0,93.0,14.0,98.0,40.2
7330,,34,181.0,87.0,27.0,102.0,40.7
9348,,55,163.0,67.0,30.0,110.0,40.9
4729,,22,151.0,50.0,7.0,98.0,39.5
11486,,61,189.0,94.0,14.0,98.0,40.7
6541,,37,153.0,56.0,12.0,90.0,39.9
11174,,37,187.0,86.0,23.0,100.0,40.5
5305,,59,173.0,79.0,27.0,107.0,40.4
5161,,61,183.0,87.0,29.0,108.0,40.6
7860,,58,174.0,69.0,28.0,117.0,40.8
2156,,39,169.0,66.0,8.0,90.0,39.6
1062,,34,162.0,62.0,8.0,98.0,39.7
10808,,64,192.0,96.0,23.0,99.0,40.2
1167,,54,172.0,69.0,10.0,87.0,39.3
11414,,55,184.0,86.0,2.0,83.0,37.6
3636,,75,171.0,75.0,2.0,81.0,38.4
7651,,51,178.0,74.0,23.0,95.0,40.6
5588,,25,184.0,85.0,22.0,99.0,40.4
11130,,21,166.0,69.0,27.0,101.0,40.8
7192,,28,165.0,58.0,17.0,86.0,40.2
4491,,59,177.0,83.0,19.0,104.0,41.0
7266,,22,203.0,106.0,11.0,98.0,39.5
11332,,37,172.0,64.0,2.0,85.0,38.4
4980,,29,190.0,94.0,4.0,76.0,38.8
8335,,61,162.0,63.0,14.0,96.0,40.2
14929,,59,179.0,84.0,29.0,116.0,40.7
11769,,22,160.0,59.0,22.0,104.0,40.8
4946,,38,182.0,88.0,15.0,91.0,40.1
2782,,40,183.0,82.0,27.0,103.0,40.8
717,,48,183.0,91.0,24.0,102.0,40.4
10011,,23,177.0,84.0,28.0,117.0,40.9
2502,,30,178.0,68.0,5.0,84.0,39.3
4360,,26,163.0,65.0,14.0,92.0,40.2
4171,,42,175.0,72.0,28.0,107.0,41.1
8082,,25,147.0,47.0,25.0,108.0,40.5
14641,,32,195.0,93.0,20.0,102.0,40.8
395,,34,192.0,99.0,15.0,97.0,40.1
13923,,73,167.0,71.0,10.0,92.0,40.1
7186,,31,180.0,80.0,14.0,90.0,40.3
14734,,45,160.0,56.0,24.0,102.0,40.6
4492,,33,191.0,97.0,14.0,94.0,40.1
1365,,37,164.0,66.0,27.0,104.0,41.2
14294,,22,179.0,73.0,26.0,110.0,40.7
14191,,67,199.0,106.0,29.0,108.0,40.8
8787,,30,173.0,68.0,27.0,100.0,41.0
12144,,23,198.0,96.0,14.0,96.0,40.0
13584,,65,166.0,61.0,16.0,87.0,40.6
5917,,58,198.0,104.0,7.0,88.0,39.6
4968,,21,157.0,54.0,19.0,101.0,40.5
2914,,32,185.0,84.0,17.0,98.0,40.3
10518,,78,164.0,62.0,12.0,81.0,39.7
5644,,79,182.0,93.0,5.0,91.0,39.0
3766,,33,159.0,59.0,2.0,84.0,37.9
3440,,22,197.0,94.0,25.0,108.0,40.6
12043,,30,165.0,59.0,3.0,79.0,38.2
12324,,76,162.0,66.0,15.0,87.0,39.9
7357,,38,163.0,59.0,25.0,109.0,41.0
6806,,42,160.0,61.0,8.0,92.0,39.5
9879,,29,192.0,90.0,29.0,113.0,40.9
2143,,46,184.0,79.0,17.0,97.0,40.1
5104,,44,177.0,76.0,28.0,109.0,41.3
5073,,74,164.0,67.0,6.0,84.0,39.4
1571,,58,183.0,92.0,29.0,108.0,40.9
4079,,22,177.0,68.0,22.0,96.0,40.6
1122,,60,169.0,70.0,2.0,84.0,38.0
2786,,63,189.0,89.0,7.0,90.0,39.4
2967,,29,174.0,65.0,9.0,90.0,39.6
2504,,23,145.0,48.0,8.0,90.0,39.7
5988,,57,181.0,85.0,18.0,92.0,40.7
11657,,40,169.0,63.0,11.0,93.0,39.6
8867,,28,166.0,60.0,20.0,98.0,40.7
11000,,26,197.0,97.0,17.0,86.0,40.6
7164,,46,178.0,79.0,28.0,102.0,40.7
11540,,51,169.0,63.0,3.0,80.0,38.6
728,,50,172.0,73.0,13.0,98.0,40.1
7587,,26,161.0,57.0,3.0,92.0,38.3
7543,,20,178.0,82.0,10.0,84.0,39.7
412,,76,193.0,103.0,18.0,95.0,40.3
11338,,26,194.0,93.0,6.0,78.0,39.4
9708,,79,159.0,57.0,24.0,104.0,40.3
5745,,60,172.0,76.0,14.0,102.0,40.2
7668,,23,148.0,53.0,8.0,96.0,39.6
825,,27,174.0,75.0,21.0,106.0,40.6
3267,,31,163.0,67.0,3.0,89.0,38.8
3974,,21,165.0,66.0,6.0,83.0,39.3
8808,,22,186.0,91.0,7.0,87.0,39.3
8306,,53,175.0,73.0,14.0,94.0,40.0
417,,49,179.0,79.0,7.0,95.0,39.5
11261,,27,164.0,65.0,20.0,104.0,40.6
9817,,63,168.0,68.0,18.0,104.0,40.6
6748,,46,189.0,87.0,26.0,107.0,40.9
8967,,74,185.0,83.0,10.0,93.0,40.4
12377,,75,164.0,61.0,4.0,89.0,38.9
11088,,26,200.0,100.0,5.0,79.0,38.6
14473,,28,180.0,86.0,16.0,98.0,40.2
2082,,71,160.0,63.0,3.0,83.0,38.7
8945,,73,174.0,75.0,23.0,97.0,40.7
10738,,60,169.0,68.0,18.0,99.0,40.4
12161,,36,188.0,84.0,13.0,96.0,39.8
3373,,40,179.0,76.0,5.0,85.0,39.4
5726,,57,189.0,94.0,28.0,115.0,41.0
4107,,78,197.0,103.0,9.0,89.0,39.7
10636,,31,183.0,83.0,26.0,106.0,40.7
4380,,60,175.0,83.0,5.0,87.0,39.4
7723,,39,167.0,61.0,22.0,95.0,40.7
1066,,39,155.0,56.0,6.0,81.0,39.1
3913,,24,180.0,79.0,26.0,102.0,40.8
13479,,66,182.0,86.0,27.0,113.0,40.8
5536,,68,173.0,66.0,28.0,106.0,40.8
8002,,46,172.0,75.0,18.0,94.0,40.3
5387,,76,160.0,58.0,5.0,82.0,39.0
5732,,32,164.0,65.0,14.0,85.0,40.2
11690,,25,187.0,81.0,15.0,101.0,40.3
2738,,48,173.0,74.0,15.0,90.0,40.2
5052,,60,191.0,95.0,2.0,72.0,38.1
4000,,24,148.0,50.0,15.0,98.0,40.3
9760,,26,158.0,58.0,7.0,85.0,39.8
2427,,24,154.0,56.0,26.0,106.0,40.9
11938,,56,185.0,86.0,22.0,104.0,40.3
6833,,63,170.0,78.0,13.0,93.0,40.3
10123,,58,172.0,67.0,9.0,90.0,40.1
1687,,52,170.0,64.0,8.0,88.0,39.8
851,,65,158.0,63.0,19.0,97.0,40.3
11738,,57,158.0,55.0,9.0,103.0,39.9
6303,,43,174.0,71.0,27.0,118.0,40.6
9087,,30,194.0,93.0,18.0,96.0,40.5
12784,,24,179.0,82.0,24.0,100.0,40.5
5878,,42,179.0,76.0,21.0,102.0,40.5
8527,,71,210.0,121.0,25.0,111.0,40.6
2839,,53,194.0,94.0,11.0,94.0,40.0
11279,,78,181.0,82.0,28.0,112.0,40.6
4611,,20,192.0,91.0,25.0,94.0,40.8
9540,,50,187.0,90.0,16.0,99.0,40.1
9207,,62,167.0,67.0,6.0,87.0,39.6
11008,,37,189.0,77.0,13.0,99.0,39.8
9823,,43,179.0,74.0,23.0,97.0,40.5
2489,,20,158.0,54.0,25.0,108.0,40.7
11922,,40,176.0,75.0,21.0,100.0,40.6
6905,,20,179.0,81.0,6.0,90.0,39.1
7390,,48,170.0,66.0,11.0,92.0,39.8
11443,,37,169.0,69.0,9.0,94.0,39.5
2849,,56,179.0,79.0,1.0,87.0,37.5
14069,,36,157.0,56.0,12.0,82.0,39.7
6665,,71,183.0,89.0,22.0,109.0,40.8
5881,,56,156.0,57.0,9.0,93.0,39.9
10262,,35,182.0,77.0,2.0,80.0,38.3
4452,,37,164.0,67.0,19.0,89.0,40.1
9949,,21,193.0,89.0,12.0,96.0,39.7
7421,,46,198.0,95.0,12.0,95.0,39.9
13600,,72,191.0,92.0,8.0,73.0,39.7
9827,,69,152.0,57.0,21.0,99.0,40.4
12838,,31,187.0,88.0,12.0,101.0,40.1
6484,,32,169.0,77.0,27.0,99.0,41.2
2479,,64,186.0,90.0,21.0,108.0,40.2
6617,,32,183.0,83.0,5.0,87.0,39.7
10457,,27,142.0,48.0,14.0,94.0,40.6
11151,,26,185.0,84.0,12.0,90.0,40.1
13515,,48,149.0,51.0,27.0,110.0,40.7
14568,,58,187.0,87.0,1.0,80.0,37.7
11251,,66,181.0,88.0,28.0,104.0,41.0
13245,,74,193.0,95.0,8.0,79.0,39.5
14061,,41,195.0,101.0,19.0,113.0,40.8
2141,,37,173.0,80.0,9.0,97.0,39.3
13296,,34,195.0,101.0,13.0,88.0,39.6
11310,,39,174.0,76.0,12.0,85.0,40.0
5188,,56,179.0,80.0,17.0,90.0,40.4
14556,,46,192.0,95.0,26.0,107.0,40.6
12237,,32,194.0,97.0,12.0,90.0,40.1
11548,,23,181.0,85.0,19.0,93.0,40.4
2744,,73,172.0,80.0,30.0,101.0,41.2
7253,,36,178.0,78.0,27.0,95.0,40.9
13284,,75,201.0,109.0,14.0,94.0,40.2
3506,,33,159.0,60.0,25.0,104.0,40.8
1679,,30,184.0,86.0,29.0,107.0,40.8
4249,,23,192.0,91.0,14.0,84.0,40.2
3147,,70,163.0,62.0,23.0,93.0,40.2
8130,,27,133.0,38.0,4.0,86.0,39.1
10486,,35,156.0,51.0,27.0,102.0,40.7
7004,,67,145.0,52.0,14.0,97.0,39.9
580,,73,190.0,94.0,7.0,92.0,39.3
9662,,26,193.0,89.0,29.0,111.0,40.9
12991,,70,191.0,90.0,9.0,91.0,39.5
4070,,20,169.0,65.0,29.0,98.0,40.9
13500,,33,176.0,68.0,11.0,94.0,39.7
3343,,21,196.0,95.0,22.0,107.0,40.6
13184,,22,170.0,71.0,19.0,102.0,40.7
7404,,22,173.0,73.0,12.0,95.0,40.3
12775,,29,176.0,72.0,18.0,95.0,40.4
3672,,72,168.0,69.0,28.0,113.0,40.8
559,,67,172.0,73.0,4.0,85.0,38.6
5237,,35,160.0,67.0,4.0,81.0,38.8
7805,,68,199.0,104.0,22.0,108.0,40.5
13407,,31,188.0,85.0,18.0,93.0,40.5
11041,,34,181.0,73.0,18.0,101.0,40.1
512,,20,170.0,71.0,9.0,83.0,39.8
12921,,25,173.0,65.0,18.0,96.0,40.4
1081,,44,154.0,52.0,16.0,102.0,40.3
1664,,50,162.0,62.0,15.0,98.0,40.0
9204,,68,190.0,95.0,15.0,94.0,40.2
1931,,47,182.0,89.0,30.0,113.0,41.1
14506,,51,170.0,71.0,2.0,86.0,38.3
1150,,43,191.0,91.0,10.0,93.0,39.8
2838,,32,154.0,57.0,20.0,92.0,40.8
5949,,43,180.0,81.0,30.0,113.0,40.7
8308,,27,206.0,106.0,13.0,89.0,40.1
8932,,27,159.0,61.0,17.0,96.0,40.5
14684,,44,177.0,77.0,13.0,95.0,40.2
14262,,77,174.0,77.0,22.0,108.0,40.9
5177,,39,208.0,121.0,6.0,77.0,39.2
11867,,54,190.0,90.0,15.0,91.0,40.0
14098,,22,167.0,65.0,26.0,99.0,41.0
830,,46,181.0,82.0,24.0,104.0,41.0
8311,,79,184.0,87.0,24.0,104.0,40.6
4752,,25,161.0,62.0,14.0,95.0,40.5
14639,,21,158.0,61.0,12.0,89.0,40.1
14714,,78,180.0,77.0,4.0,83.0,38.6
14912,,73,186.0,89.0,6.0,90.0,39.2
635,,20,178.0,81.0,26.0,104.0,40.8
4465,,58,151.0,55.0,24.0,104.0,40.3
12556,,55,160.0,61.0,15.0,90.0,40.0
6799,,65,162.0,62.0,14.0,86.0,39.8
7987,,46,161.0,60.0,22.0,96.0,40.5
7079,,32,153.0,53.0,29.0,101.0,40.8
6966,,53,181.0,82.0,5.0,88.0,39.1
4142,,68,152.0,54.0,26.0,105.0,40.8
7027,,21,154.0,52.0,26.0,100.0,41.0
9183,,25,171.0,66.0,9.0,86.0,40.3
876,,38,182.0,85.0,8.0,84.0,39.8
4869,,34,183.0,82.0,3.0,84.0,38.6
5315,,28,166.0,61.0,8.0,85.0,39.5
5222,,29,159.0,57.0,26.0,116.0,40.9
4,,27,154.0,58.0,10.0,81.0,39.8
3051,,50,171.0,70.0,2.0,81.0,37.9
5691,,67,151.0,55.0,23.0,97.0,40.8
3124,,56,156.0,55.0,2.0,76.0,38.8
10852,,35,197.0,102.0,12.0,97.0,39.8
2491,,32,142.0,47.0,28.0,115.0,40.7
13365,,21,161.0,62.0,14.0,95.0,40.4
3854,,28,171.0,68.0,17.0,107.0,40.1
13125,,42,164.0,57.0,20.0,99.0,40.7
4777,,33,177.0,74.0,4.0,83.0,39.0
9907,,27,162.0,59.0,15.0,95.0,40.4
7509,,37,170.0,73.0,7.0,88.0,39.5
6457,,37,171.0,70.0,19.0,98.0,40.6
6293,,24,173.0,71.0,30.0,110.0,40.8
1148,,28,194.0,91.0,10.0,106.0,40.1
11453,,38,177.0,77.0,14.0,83.0,40.1
574,,24,155.0,50.0,16.0,98.0,40.2
3769,,62,152.0,52.0,8.0,85.0,39.5
11928,,30,176.0,74.0,25.0,108.0,40.6
4146,,24,190.0,92.0,14.0,92.0,39.9
853,,32,187.0,90.0,7.0,90.0,39.4
10174,,41,154.0,58.0,6.0,91.0,39.2
10966,,45,161.0,65.0,7.0,80.0,39.5
5919,,27,175.0,68.0,22.0,101.0,40.7
13121,,26,195.0,97.0,26.0,102.0,41.0
13403,,52,189.0,85.0,20.0,106.0,40.8
9358,,41,184.0,86.0,21.0,103.0,40.8
6614,,30,158.0,56.0,30.0,117.0,40.6
6002,,62,171.0,75.0,26.0,106.0,41.2
9163,,49,149.0,55.0,26.0,100.0,40.7
10893,,34,172.0,65.0,28.0,115.0,40.8
4495,,31,196.0,95.0,23.0,100.0,40.9
8173,,24,180.0,83.0,10.0,89.0,40.0
6655,,61,165.0,63.0,24.0,111.0,40.5
12039,,37,194.0,102.0,15.0,95.0,40.2
2368,,67,186.0,93.0,9.0,86.0,39.7
12307,,22,197.0,96.0,26.0,102.0,41.0
4780,,69,169.0,72.0,20.0,104.0,40.4
12323,,22,195.0,101.0,14.0,100.0,40.1
7992,,35,180.0,84.0,23.0,106.0,40.6
2950,,21,182.0,72.0,6.0,87.0,39.0
5625,,74,164.0,64.0,13.0,98.0,40.1
6971,,53,163.0,60.0,13.0,86.0,40.1
8716,,41,195.0,101.0,14.0,94.0,40.3
10647,,50,174.0,70.0,24.0,101.0,40.5
13208,,36,148.0,53.0,1.0,83.0,37.2
1841,,28,181.0,82.0,3.0,83.0,38.6
5986,,72,182.0,81.0,26.0,101.0,40.8
537,,53,199.0,98.0,14.0,92.0,40.4
2806,,72,194.0,97.0,27.0,107.0,40.9
5801,,76,171.0,69.0,10.0,89.0,39.9
5596,,65,161.0,66.0,15.0,87.0,40.7
7206,,51,186.0,88.0,3.0,81.0,38.6
7343,,43,172.0,74.0,18.0,92.0,40.0
12533,,53,165.0,70.0,21.0,89.0,40.4
7560,,27,168.0,72.0,19.0,106.0,40.7
8096,,21,163.0,61.0,11.0,93.0,39.7
11367,,22,195.0,96.0,10.0,92.0,40.1
784,,53,182.0,81.0,5.0,84.0,39.3
12249,,25,165.0,66.0,24.0,104.0,40.6
1409,,74,173.0,68.0,10.0,91.0,39.9
10729,,20,160.0,64.0,23.0,108.0,40.6
154,,39,165.0,65.0,19.0,106.0,40.6
7806,,43,164.0,67.0,15.0,95.0,40.1
3009,,78,180.0,87.0,20.0,102.0,40.4
1686,,25,164.0,62.0,4.0,86.0,38.8
11093,,38,143.0,49.0,6.0,87.0,39.0
4014,,38,197.0,104.0,16.0,97.0,40.1
7455,,41,150.0,52.0,13.0,92.0,40.5
12913,,25,167.0,64.0,23.0,95.0,41.0
3863,,26,158.0,60.0,17.0,91.0,40.4
2733,,48,184.0,83.0,19.0,92.0,40.7
1895,,71,186.0,82.0,19.0,100.0,40.2
5442,,32,165.0,66.0,26.0,108.0,40.7
569,,21,205.0,108.0,2.0,84.0,37.9
6709,,27,162.0,61.0,26.0,107.0,40.7
5854,,57,187.0,94.0,5.0,86.0,39.5
1816,,42,180.0,83.0,28.0,114.0,40.8
10257,,34,164.0,71.0,17.0,90.0,40.2
8319,,47,193.0,99.0,17.0,92.0,40.4
3394,,47,151.0,55.0,20.0,101.0,40.7
3327,,22,187.0,85.0,26.0,112.0,40.9
14972,,25,169.0,65.0,28.0,104.0,40.9
6102,,35,200.0,97.0,5.0,92.0,39.1
2975,,50,152.0,48.0,13.0,87.0,39.9
980,,20,172.0,60.0,20.0,102.0,40.7
10492,,27,161.0,60.0,12.0,93.0,40.0
190,,68,191.0,98.0,22.0,99.0,41.0
9331,,21,197.0,94.0,3.0,80.0,38.8
5088,,31,171.0,69.0,14.0,93.0,40.3
699,,31,174.0,69.0,27.0,104.0,41.1
